run_id,tag,epochs,val_ppl_last,val_loss_last,train_ppl_last,avg_nodes_last,policy_loss_last,val_ppl_best,best_epoch,total_training_time_sec,avg_epoch_time_sec,last_epoch_time_sec,batch_size,hidden_dim,embed_dim,seq_len,vocab_size,max_depth,max_children,pooling_mode,lr,weight_decay,lr_schedule,grad_clip,opt,dataset,num_rollouts,lambda_efficiency,beta_entropy,beta_policy,greedy_threshold,seed,infer_val_ppl,infer_val_loss,infer_avg_nodes,infer_sparsity_percent,infer_latency_ms_mean,infer_latency_ms_p50,infer_latency_ms_p90,infer_latency_ms_p99,infer_device,model_bytes,checkpoint_path,infer_mean_grow_prob,infer_above_threshold_pct
272,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep5_rep0.pt,,
273,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep10_rep0.pt,,
274,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep15_rep0.pt,,
275,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p45_roll3_ep20_rep0.pt,,
276,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep5_rep0.pt,,
277,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep10_rep0.pt,,
278,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep15_rep0.pt,,
279,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.05,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p05_thr0p5_roll3_ep20_rep0.pt,,
280,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep5_rep0.pt,,
281,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep10_rep0.pt,,
282,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep15_rep0.pt,,
283,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p3_roll3_ep20_rep0.pt,,
284,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep5_rep0.pt,,
285,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep10_rep0.pt,,
286,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep15_rep0.pt,,
287,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p35_roll3_ep20_rep0.pt,,
288,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep5_rep0.pt,,
289,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep10_rep0.pt,,
290,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep15_rep0.pt,,
291,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p4_roll3_ep20_rep0.pt,,
292,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep5_rep0.pt,,
293,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep10_rep0.pt,,
294,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep15_rep0.pt,,
295,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p42_roll3_ep20_rep0.pt,,
296,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep5_rep0.pt,,
297,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep10_rep0.pt,,
298,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep15_rep0.pt,,
299,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.45,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p45_roll3_ep20_rep0.pt,,
300,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep5_rep0.pt,,
301,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep10_rep0.pt,,
302,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep15_rep0.pt,,
303,k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,64,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.1,0.01,0.5,0.5,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl64_lr0p001_bs64_wd0p0_d2_lam0p1_thr0p5_roll3_ep20_rep0.pt,,
304,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep5_rep0.pt,,
305,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep10_rep0.pt,,
306,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep15_rep0.pt,,
307,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.3,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p3_roll3_ep20_rep0.pt,,
308,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep5_rep0.pt,,
309,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep10_rep0.pt,,
310,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep15_rep0.pt,,
311,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.35,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p35_roll3_ep20_rep0.pt,,
312,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep5_rep0.pt,,
313,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep10_rep0.pt,,
314,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep15_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep15_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep15_rep0.pt,,
315,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep20_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.4,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep20_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p4_roll3_ep20_rep0.pt,,
316,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep5_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep5_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep5_rep0.pt,,
317,k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep10_rep0,0,,,,,,,,,,,64,128,64,128,256,2,3,mean,0.001,0.0,cosine,1.0,adamw,wikitext2,3,0.0,0.01,0.5,0.42,42,,,,,,,,,,,runs/20251223_152811/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep10_rep0/k3_poolmean_hd128_ed64_sl128_lr0p001_bs64_wd0p0_d2_lam0p0_thr0p42_roll3_ep10_rep0.pt,,
